market_name,city,Geography,state
Texas West,College Station,,TX
Texas West,Copperas Cove,Coryell County (TX),TX
Texas West,Corsicana,Navarro County (TX),TX
Texas West,Corsicana,,TX
Texas West,Decatur,Wise County (TX),TX
Texas West,Decatur,,TX
Texas West,Del Rio,,TX
Texas West,Early,Brown County (TX),TX
Texas West,El Paso,El Paso County (TX),TX
Texas West,El Paso,,TX
Texas West,Fort Stockton,Pecos County (TX),TX
Texas West,Fort Stockton,,TX
Texas West,Fredericksburg,Gillespie County (TX),TX
Texas West,Gatesville,,TX
Texas West,Glen Rose,Somervell County (TX),TX
Texas West,Groesbeck,Limestone County (TX),TX
Texas West,Hewitt,McLennan County (TX),TX
Texas West,Hillsboro,Hill County (TX),TX
Texas West,Jewett,Leon County (TX),TX
Texas West,Junction,Kimble County (TX),TX
Texas West,Junction,,TX
Texas West,Kerrville,Kerr County (TX),TX
Texas West,Killeen,Bell County (TX),TX
Texas West,Killeen,,TX
Texas West,Lampasas,,TX
Texas West,Marble Falls,Burnet County (TX),TX
Texas West,Mexia,Limestone County (TX),TX
Texas West,Midland,Midland County (TX),TX
Texas West,Midland,,TX
Texas West,Monahans,Ward County (TX),TX
Texas West,Navasota,Grimes County (TX),TX
Texas West,Odessa,Ector County (TX),TX
Texas West,Odessa,,TX
Texas West,Ozona,,TX
Texas West,Pecos,Reeves County (TX),TX
Texas West,Pecos,,TX
Texas West,Ranger,,TX
Texas West,Rockdale,Milam County (TX),TX
Texas West,San Angelo,Tom Green County (TX),TX
Texas West,San Angelo,,TX
Texas West,Sonora,Sutton County (TX),TX
Texas West,Stephenville,Erath County (TX),TX
Texas West,Temple,Bell County (TX),TX
Texas West,Temple,,TX
Texas West,Van Horn,Culberson County (TX),TX
Texas West,Waco,McLennan County (TX),TX
Texas West,Waco,,TX
Texas West,Wichita Falls,Wichita County (TX),TX
Texas West,Wichita Falls,,TX
"Tucson, AZ",Green Valley,Pima County (AZ),AZ
"Tucson, AZ",Tucson,Pima County (AZ),AZ
"Tucson, AZ",Tucson,,AZ
"Tulsa, OK",Broken Arrow,Tulsa County (OK),OK
"Tulsa, OK",Glenpool,,OK
"Tulsa, OK",Jenks,Tulsa County (OK),OK
"Tulsa, OK",Owasso,,OK
"Tulsa, OK",Tulsa,Creek County (OK),OK
"Tulsa, OK",Tulsa,Tulsa County (OK),OK
"Tulsa, OK",Tulsa,,OK
Utah Area,American Fork,,UT
Utah Area,Ballard,,UT
Utah Area,Beaver,Beaver County (UT),UT
Utah Area,Beaver,,UT
Utah Area,Big Water,,UT
Utah Area,Blanding,San Juan County (UT),UT
Utah Area,Caineville,Wayne County (UT),UT
Utah Area,Cedar City,Iron County (UT),UT
Utah Area,Cedar City,,UT
Utah Area,Fillmore,Millard County (UT),UT
Utah Area,Green River,Emery County (UT),UT
Utah Area,Hurricane,Washington County (UT),UT
Utah Area,Hurricane,,UT
Utah Area,Kanab,Kane County (UT),UT
Utah Area,Kanab,,UT
Utah Area,Lehi,,UT
Utah Area,Logan,Cache County (UT),UT
Utah Area,Logan,,UT
Utah Area,Moab,Grand County (UT),UT
Utah Area,Moab,,UT
Utah Area,Monticello,San Juan County (UT),UT
Utah Area,Orem,Utah County (UT),UT
Utah Area,Panguitch,Garfield County (UT),UT
Utah Area,Panguitch,,UT
Utah Area,Payson,Utah County (UT),UT
Utah Area,Price,,UT
Utah Area,Provo,Utah County (UT),UT
Utah Area,Richfield,Sevier County (UT),UT
Utah Area,Saint George,Washington County (UT),UT
Utah Area,Saint George,,UT
Utah Area,Salina,Sevier County (UT),UT
Utah Area,Spanish Fork,,UT
Utah Area,Springdale,Washington County (UT),UT
Utah Area,Tooele,Tooele County (UT),UT
Utah Area,Vernal,Uintah County (UT),UT
Utah Area,Washington,Washington County (UT),UT
Utah Area,Wendover,Tooele County (UT),UT
Vermont,Barre,Washington County (VT),VT
Vermont,Bellows Falls,Windham County (VT),VT
Vermont,Brattleboro,Windham County (VT),VT
Vermont,Colchester,Chittenden County (VT),VT
Vermont,Manchester,Bennington County (VT),VT
Vermont,Montpelier,Washington County (VT),VT
Vermont,Quechee,Windsor County (VT),VT
Vermont,Rutland,Rutland County (VT),VT
Vermont,Rutland,,VT
Vermont,Saint Albans,Franklin County (VT),VT
Vermont,Saint Johnsbury,Caledonia County (VT),VT
Vermont,Shelburne,Chittenden County (VT),VT
Vermont,South Burlington,Chittenden County (VT),VT
Vermont,Stowe,,VT
Vermont,White River Junction,Windsor County (VT),VT
Virginia Area,Altavista,Campbell + Lynchburg (VA),VA
Virginia Area,Atkins,Smyth County (VA),VA
Virginia Area,Big Stone Gap,Wise + Norton (VA),VA
Virginia Area,Blacksburg,Montgomery + Radford (VA),VA
Virginia Area,Bluefield,Tazewell County (VA),VA
Virginia Area,Burkeville,Nottoway County (VA),VA
Virginia Area,Charlottesville,Albemarle + Charlottesville (VA),VA
Virginia Area,Chincoteague,Accomack County (VA),VA
Virginia Area,Chincoteague,,VA
Virginia Area,Christiansburg,Montgomery + Radford (VA),VA
Virginia Area,Clintwood,Dickenson County (VA),VA
Virginia Area,Collinsville,Henry + Martinsville (VA),VA
Virginia Area,Covington,"Alleghany, Clifton Forge + Covington (VA)",VA
Virginia Area,Danville,Pittsylvania + Danville (VA),VA
Virginia Area,Dublin,Pulaski County (VA),VA
Virginia Area,Emporia,Greensville + Emporia (VA),VA
Virginia Area,Exmore,,VA
Virginia Area,Fancy Gap,,VA
Virginia Area,Farmville,Prince Edward County (VA),VA
Virginia Area,Franklin,Southampton + Franklin (VA),VA
Virginia Area,Franklin,,VA
Virginia Area,Galax,Carroll + Galax (VA),VA
Virginia Area,Gordonsville,Orange County (VA),VA
Virginia Area,Grundy,Buchanan County (VA),VA
Virginia Area,Harrisonburg,Rockingham + Harrisonburg (VA),VA
Virginia Area,Hillsville,Carroll + Galax (VA),VA
Virginia Area,Lexington,"Rockbridge, Buena Vista + Lexington (VA)",VA
Virginia Area,Lexington,,VA
Virginia Area,Luray,,VA
Virginia Area,Lynchburg,Campbell + Lynchburg (VA),VA
Virginia Area,Marion,Smyth County (VA),VA
Virginia Area,Martinsville,Henry + Martinsville (VA),VA
Virginia Area,Middletown,,VA
Virginia Area,New Market,Shenandoah County (VA),VA
Virginia Area,Norton,Wise + Norton (VA),VA
Virginia Area,Onley,,VA
Virginia Area,Orange,Orange County (VA),VA
Virginia Area,Radford,,VA
Virginia Area,Raphine,"Rockbridge, Buena Vista + Lexington (VA)",VA
Virginia Area,Roanoke,Roanoke + Salem (VA),VA
Virginia Area,Roanoke,Roanoke city (VA),VA
Virginia Area,Ruther Glen,Caroline County (VA),VA
Virginia Area,Ruther Glen,,VA
Virginia Area,Salem,Roanoke + Salem (VA),VA
Virginia Area,South Boston,,VA
Virginia Area,South Hill,Mecklenburg County (VA),VA
Virginia Area,Staunton,"Augusta, Staunton + Waynesboro (VA)",VA
Virginia Area,Stephens City,Frederick + Winchester (VA),VA
Virginia Area,Stony Creek,Sussex County (VA),VA
Virginia Area,Troutville,Botetourt County (VA),VA
Virginia Area,Troutville,,VA
Virginia Area,Verona,,VA
Virginia Area,Warsaw,Richmond County (VA),VA
Virginia Area,Waynesboro,"Augusta, Staunton + Waynesboro (VA)",VA
Virginia Area,Winchester,Frederick + Winchester (VA),VA
Virginia Area,Winchester,,VA
Virginia Area,Woodstock,Shenandoah County (VA),VA
Virginia Area,Wytheville,Wythe County (VA),VA
Washington State,Bainbridge Island,,WA
Washington State,Bellingham,Whatcom County (WA),WA
Washington State,Bremerton,Kitsap County (WA),WA
Washington State,Buckley,Pierce County (WA),WA
Washington State,Burlington,,WA
Washington State,Centralia,Lewis County (WA),WA
Washington State,Clarkston,Asotin County (WA),WA
Washington State,Cle Elum,Kittitas County (WA),WA
Washington State,Colville,Stevens County (WA),WA
Washington State,Ellensburg,Kittitas County (WA),WA
Washington State,Ellensburg,,WA
Washington State,Ephrata,,WA
Washington State,Fife,Pierce County (WA),WA
Washington State,Goldendale,Klickitat County (WA),WA
Washington State,Hoquiam,Grays Harbor County (WA),WA
Washington State,Kelso,Cowlitz County (WA),WA
Washington State,Kennewick,Benton County (WA),WA
Washington State,Lacey,Thurston County (WA),WA
Washington State,Liberty Lake,Spokane County (WA),WA
Washington State,Longview,Cowlitz County (WA),WA
Washington State,Moses Lake,Grant County (WA),WA
Washington State,Moses Lake,,WA
Washington State,Mount Vernon,Skagit County (WA),WA
Washington State,Ocean Shores,Grays Harbor County (WA),WA
Washington State,Okanogan,,WA
Washington State,Olympia,Thurston County (WA),WA
Washington State,Omak,Okanogan County (WA),WA
Washington State,Othello,,WA
Washington State,Pasco,Franklin County (WA),WA
Washington State,Pasco,,WA
Washington State,Port Angeles,Clallam County (WA),WA
Washington State,Port Orchard,Kitsap County (WA),WA
Washington State,Pullman,Whitman County (WA),WA
Washington State,Selah,,WA
Washington State,Sequim,Clallam County (WA),WA
Washington State,Silverdale,,WA
Washington State,Spokane,Spokane County (WA),WA
Washington State,Spokane,,WA
Washington State,Spokane Valley,Spokane County (WA),WA
Washington State,Stevenson,Skamania County (WA),WA
Washington State,Sunnyside,Yakima County (WA),WA
Washington State,Sunnyside,,WA
Washington State,Tacoma,Pierce County (WA),WA
Washington State,Tacoma,,WA
Washington State,Toppenish,Yakima County (WA),WA
Washington State,Tumwater,Thurston County (WA),WA
Washington State,Walla Walla,Walla Walla County (WA),WA
Washington State,Walla Walla,,WA
Washington State,Wenatchee,Chelan County (WA),WA
Washington State,Woodland,,WA
Washington State,Yakima,Yakima County (WA),WA
"Washington, DC-MD-VA",Alexandria,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Arlington,Arlington County (VA),VA
"Washington, DC-MD-VA",Beltsville,Prince George's County (MD),MD
"Washington, DC-MD-VA",Bowie,Prince George's County (MD),MD
"Washington, DC-MD-VA",Camp Springs,Prince George's County (MD),MD
"Washington, DC-MD-VA",Camp Springs,,MD
"Washington, DC-MD-VA",Chantilly,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Charles Town,,WV
"Washington, DC-MD-VA",Clinton,Prince George's County (MD),MD
"Washington, DC-MD-VA",College Park,Prince George's County (MD),MD
"Washington, DC-MD-VA",College Park,,MD
"Washington, DC-MD-VA",Culpeper,Culpeper County (VA),VA
"Washington, DC-MD-VA",Dumfries,"Prince William, Manassas + Manassas Park (VA)",VA
"Washington, DC-MD-VA",Emmitsburg,Frederick County (MD),MD
"Washington, DC-MD-VA",Fairfax,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Falling Waters,,WV
"Washington, DC-MD-VA",Falls Church,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Falls Church,,VA
"Washington, DC-MD-VA",Frederick,Frederick County (MD),MD
"Washington, DC-MD-VA",Frederick,,MD
"Washington, DC-MD-VA",Fredericksburg,Spotsylvania + Fredericksburg (VA),VA
"Washington, DC-MD-VA",Fredericksburg,Stafford County (VA),VA
"Washington, DC-MD-VA",Fredericksburg,,VA
"Washington, DC-MD-VA",Gainesville,,VA
"Washington, DC-MD-VA",Gaithersburg,Montgomery County (MD),MD
"Washington, DC-MD-VA",Greenbelt,,MD
"Washington, DC-MD-VA",Harpers Ferry,Jefferson County (WV),WV
"Washington, DC-MD-VA",Herndon,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Hyattsville,,MD
"Washington, DC-MD-VA",Kearneysville,Jefferson County (WV),WV
"Washington, DC-MD-VA",Laurel,Prince George's County (MD),MD
"Washington, DC-MD-VA",Leesburg,Loudoun County (VA),VA
"Washington, DC-MD-VA",Leesburg,,VA
"Washington, DC-MD-VA",Manassas,"Prince William, Manassas + Manassas Park (VA)",VA
"Washington, DC-MD-VA",Manassas,,VA
"Washington, DC-MD-VA",Martinsburg,Berkeley County (WV),WV
"Washington, DC-MD-VA",Oxon Hill,Prince George's County (MD),MD
"Washington, DC-MD-VA",Rockville,Montgomery County (MD),MD
"Washington, DC-MD-VA",Shepherdstown,Jefferson County (WV),WV
"Washington, DC-MD-VA",Solomons,Calvert County (MD),MD
"Washington, DC-MD-VA",Springfield,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Stafford,Stafford County (VA),VA
"Washington, DC-MD-VA",Stafford,,VA
"Washington, DC-MD-VA",Sterling,Loudoun County (VA),VA
"Washington, DC-MD-VA",Takoma Park,Montgomery County (MD),MD
"Washington, DC-MD-VA",Thornburg,Spotsylvania + Fredericksburg (VA),VA
"Washington, DC-MD-VA",Upper Marlboro,Prince George's County (MD),MD
"Washington, DC-MD-VA",Upper Marlboro,,MD
"Washington, DC-MD-VA",Vienna,"Fairfax, Fairfax City + Falls Church (VA)",VA
"Washington, DC-MD-VA",Waldorf,Charles County (MD),MD
"Washington, DC-MD-VA",Washington,District of Columbia (DC),DC
"Washington, DC-MD-VA",Woodbridge,"Prince William, Manassas + Manassas Park (VA)",VA
"Washington, DC-MD-VA",Woodbridge,,VA
"West Palm Beach/Boca Raton, FL",Boca Raton,Palm Beach County (FL),FL
"West Palm Beach/Boca Raton, FL",Jupiter,Palm Beach County (FL),FL
"West Palm Beach/Boca Raton, FL",Lake Worth,,FL
"West Palm Beach/Boca Raton, FL",Lantana,Palm Beach County (FL),FL
"West Palm Beach/Boca Raton, FL",West Palm Beach,,FL
West Virginia,Barboursville,Cabell County (WV),WV
West Virginia,Beaver,Raleigh County (WV),WV
West Virginia,Beckley,Raleigh County (WV),WV
West Virginia,Beckley,,WV
West Virginia,Bluefield,Mercer County (WV),WV
West Virginia,Bridgeport,Harrison County (WV),WV
West Virginia,Charleston,Kanawha County (WV),WV
West Virginia,Charleston,,WV
West Virginia,Cross Lanes,Kanawha County (WV),WV
West Virginia,Cross Lanes,,WV
West Virginia,Ellenboro,,WV
West Virginia,Fairmont,Marion County (WV),WV
West Virginia,Fairmont,,WV
West Virginia,Fayetteville,Fayette County (WV),WV
West Virginia,Huntington,Cabell County (WV),WV
West Virginia,Hurricane,,WV
West Virginia,Lewisburg,Greenbrier County (WV),WV
West Virginia,Mineral Wells,Wood County (WV),WV
West Virginia,Morgantown,Monongalia County (WV),WV
West Virginia,Moundsville,Marshall County (WV),WV
West Virginia,Oak Hill,Fayette County (WV),WV
West Virginia,Parkersburg,Wood County (WV),WV
West Virginia,Parkersburg,,WV
West Virginia,Princeton,Mercer County (WV),WV
West Virginia,Ripley,Jackson County (WV),WV
West Virginia,Summersville,Nicholas County (WV),WV
West Virginia,Summersville,,WV
West Virginia,Triadelphia,Ohio County (WV),WV
West Virginia,Weirton,Hancock County (WV),WV
West Virginia,Weston,Lewis County (WV),WV
Wisconsin North,Abbotsford,Clark County (WI),WI
Wisconsin North,Antigo,,WI
Wisconsin North,Appleton,Outagamie County (WI),WI
Wisconsin North,Appleton,,WI
Wisconsin North,Ashland,,WI
Wisconsin North,Black River Falls,Jackson County (WI),WI
Wisconsin North,De Pere,Brown County (WI),WI
Wisconsin North,Eau Claire,Eau Claire County (WI),WI
Wisconsin North,Green Bay,Brown County (WI),WI
Wisconsin North,Hurley,,WI
Wisconsin North,Kimberly,Outagamie County (WI),WI
Wisconsin North,Marinette,Marinette County (WI),WI
Wisconsin North,Marshfield,Wood County (WI),WI
Wisconsin North,Menomonie,Dunn County (WI),WI
Wisconsin North,Merrill,Lincoln County (WI),WI
Wisconsin North,Minocqua,Oneida County (WI),WI
Wisconsin North,Mosinee,Marathon County (WI),WI
Wisconsin North,New London,,WI
Wisconsin North,Oconto,,WI
Wisconsin North,Oshkosh,Winnebago County (WI),WI
Wisconsin North,Plover,Portage County (WI),WI
Wisconsin North,Rhinelander,Oneida County (WI),WI
Wisconsin North,Rhinelander,,WI
Wisconsin North,Rothschild,Marathon County (WI),WI
Wisconsin North,Shawano,Shawano County (WI),WI
Wisconsin North,Stevens Point,Portage County (WI),WI
Wisconsin North,Sturgeon Bay,Door County (WI),WI
Wisconsin North,Tomahawk,Lincoln County (WI),WI
Wisconsin North,Waupaca,Waupaca County (WI),WI
Wisconsin North,Waupaca,,WI
Wisconsin North,Wausau,,WI
Wisconsin North,Wisconsin Rapids,Wood County (WI),WI
Wisconsin North,Wisconsin Rapids,,WI
Wisconsin South,Baraboo,Sauk County (WI),WI
Wisconsin South,Beaver Dam,Dodge County (WI),WI
Wisconsin South,Belmont,,WI
Wisconsin South,Beloit,Rock County (WI),WI
Wisconsin South,Delavan,Walworth County (WI),WI
Wisconsin South,East Troy,,WI
Wisconsin South,Edgerton,Rock County (WI),WI
Wisconsin South,Fond Du Lac,Fond du Lac County (WI),WI
Wisconsin South,Janesville,Rock County (WI),WI
Wisconsin South,Johnson Creek,Jefferson County (WI),WI
Wisconsin South,Kenosha,Kenosha County (WI),WI
Wisconsin South,La Crosse,La Crosse County (WI),WI
Wisconsin South,Lake Geneva,Walworth County (WI),WI
Wisconsin South,Lodi,Columbia County (WI),WI
Wisconsin South,Manitowoc,Manitowoc County (WI),WI
Wisconsin South,Mauston,Juneau County (WI),WI
Wisconsin South,Mineral Point,Iowa County (WI),WI
Wisconsin South,Onalaska,La Crosse County (WI),WI
Wisconsin South,Portage,Columbia County (WI),WI
Wisconsin South,Prairie Du Chien,,WI
Wisconsin South,Racine,Racine County (WI),WI
Wisconsin South,Redgranite,,WI
Wisconsin South,Reedsburg,Sauk County (WI),WI
Wisconsin South,Sheboygan,Sheboygan County (WI),WI
Wisconsin South,Sturtevant,,WI
Wisconsin South,Tomah,Monroe County (WI),WI
Wisconsin South,Wisconsin Dells,Columbia County (WI),WI
Wisconsin South,Wisconsin Dells,,WI
Wyoming,Buffalo,Johnson County (WY),WY
Wyoming,Casper,Natrona County (WY),WY
Wyoming,Casper,,WY
Wyoming,Cheyenne,Laramie County (WY),WY
Wyoming,Cody,Park County (WY),WY
Wyoming,Cody,,WY
Wyoming,Douglas,Converse County (WY),WY
Wyoming,EVANSVILLE,Natrona County (WY),WY
Wyoming,Evanston,Uinta County (WY),WY
Wyoming,Evansville,Natrona County (WY),WY
Wyoming,Gillette,Campbell County (WY),WY
Wyoming,Lander,Fremont County (WY),WY
Wyoming,Laramie,Albany County (WY),WY
Wyoming,Rawlins,Carbon County (WY),WY
Wyoming,Rawlins,,WY
Wyoming,Riverton,Fremont County (WY),WY
Wyoming,Rock Springs,Sweetwater County (WY),WY
Wyoming,Rock Springs,,WY
Wyoming,Sheridan,Sheridan County (WY),WY
Wyoming,Thermopolis,,WY
Wyoming,Worland,Washakie County (WY),WY
,ALTOONA,,PA
,Abbeville,,LA
,Aberdeen,,MD
,Aberdeen,,MS
,Aberdeen,,SD
,Abilene,,KS
,Abilene,,TX
,Abingdon,,VA
,Absecon,Atlantic County (NJ),NJ
,Absecon,,NJ
,Acme,,MI
,Acworth,,GA
,Adairsville,,GA
,Addis,,LA
,Addison,Dallas County (TX),TX
,Addison,,TX
,Adrian,,MI
,Agoura Hills,,CA
,Aiken,,SC
,Akron,Summit County (OH),OH
,Akron,,OH
,Alabaster,,AL
,Alachua,Alachua County (FL),FL
,Alachua,,FL
,Alameda,,CA
,Alamogordo,,NM
,Alanson,,MI
,Albany,Albany County (NY),NY
,Albany,,GA
,Albany,,NY
,Albany,,OR
,Albemarle,,NC
,Albert Lea,,MN
,Albuquerque,Bernalillo County (NM),NM
,Albuquerque,,NM
,Alcoa,,TN
,Alexandria,"Fairfax, Fairfax City + Falls Church (VA)",VA
,Alexandria,Rapides Parish (LA),LA
,Alexandria,,LA
,Alexandria,,MN
,Alexandria,,VA
,Alhambra,,CA
,Alice,,TX
,Allen,,TX
,Allentown,Lehigh County (PA),PA
,Allentown,,PA
,Alliance,,NE
,Alma,,MI
,Aloha,,OR
,Alpena,,MI
,Alpharetta,Fulton County (GA),GA
,Alpharetta,,GA
,Altamonte Springs,Seminole County (FL),FL
,Altamonte Springs,,FL
,Altoona,,IA
,Altoona,,PA
,Altus,,OK
,Alvarado,,TX
,Alvin,,TX
,Amarillo,Potter County (TX),TX
,Amarillo,,TX
,Amelia Court House,Amelia County (VA),VA
,American Canyon,,CA
,American Fork,,UT
,Americus,,GA
,Ames,Story County (IA),IA
,Ames,,IA
,Amsterdam,,NY
,Anaheim,Orange County (CA),CA
,Anaheim,,CA
,Anchorage,Anchorage Borough (AK),AK
,Anchorage,,AK
,Anderson,Anderson County (SC),SC
,Anderson,,IN
,Anderson,,SC
,Andover,,MA
,Andrews,,TX
,Angleton,,TX
,Angola,,IN
,Ann Arbor,,MI
,Annapolis,,MD
,Antioch,,IL
,Antioch,,TN
,Anywhere,,MD
,Apache Junction,,AZ
,Apalachin,Tioga County (NY),NY
,Appleton,,WI
,Aransas Pass,,TX
,Arcadia,,FL
,Arcata,Humboldt County (CA),CA
,Arcata,,CA
,Archdale,,NC
,Arcola,,IL
,Arden,Buncombe County (NC),NC
,Arden,,NC
,Ardmore,Carter County (OK),OK
,Ardmore,,AL
,Ardmore,,OK
,Arkadelphia,Clark County (AR),AR
,Arkadelphia,,AR
,Arlington,Tarrant County (TX),TX
,Arlington,,TX
,Arlington,,VA
,Arnolds Park,,IA
,Arroyo Grande,,CA
,Artesia,Los Angeles County (CA),CA
,Artesia,,NM
,Ashburn,,GA
,Asheboro,Randolph County (NC),NC
,Asheboro,,NC
,Asheville,,NC
,Ashland,Hanover County (VA),VA
,Ashland,Jackson County (OR),OR
,Ashland,,OH
,Ashland,,OR
,Ashland,,VA
,Ashtabula,,OH
,Aston,,PA
,Astoria,,OR
,Atchison,,KS
,Athens,Clarke County (GA),GA
,Athens,,AL
,Athens,,GA
,Athens,,OH
,Athens,,TN
,Athens,,TX
,Atlanta,Fulton County (GA),GA
,Atlanta,,GA
,Atlanta,,IL
,Atlantic,,IA
,Atlantic Beach,,FL
,Atlantic City,Atlantic County (NJ),NJ
,Atlantic City,,NJ
,Atmore,,AL
,Attalla,,AL
,Atwater,,CA
,Au Gres,Arenac County (MI),MI
,Auburn,DeKalb County (IN),IN
,Auburn,Placer County (CA),CA
,Auburn,,AL
,Auburn,,CA
,Auburn,,ME
,Auburn,,WA
,Augusta,Columbia County (GA),GA
,Augusta,Richmond County (GA),GA
,Augusta,,GA
,Augusta,,ME
,Aurora,Kane County (IL),IL
,Aurora,,CO
,Austin,Mower County (MN),MN
,Austin,Travis County (TX),TX
,Austin,,TX
,Austinburg,,OH
,Avon,,NC
,Avondale,,AZ
,Azle,Tarrant County (TX),TX
,Azusa,Los Angeles County (CA),CA
,BLOOMINGTON,,MN
,BRISTOL,,TN
,BUFORD,,GA
,Bacliff,,TX
,Bad Axe,,MI
,Baileys Crossroads,,VA
,Baker,,LA
,Bakersfield,Kern County (CA),CA
,Bakersfield,,CA
,Balch Springs,,TX
,Ballston Spa,,NY
,Baltimore,Baltimore city (MD),MD
,Baltimore,,MD
,Bangor,,ME
,Banning,,CA
,Barboursville,,WV
,Bardstown,,KY
,Barstow,San Bernardino County (CA),CA
,Barstow,,CA
,Bartlesville,Washington County (OK),OK
